mysql> SELECT * FROM MenuPageClean WHERE menu_id NOT IN (SELECT id FROM menuclean);
+-------+---------+-------------+-----------------+-------------+------------+
| id    | menu_id | page_number | image_id        | full_height | full_width |
| 45245 |   26520 |           3 | 2044691         |        6648 |       4488 |
| 45246 |   26520 |           4 | 2044692         |        6672 |       4512 |
| 45400 |   26548 |        NULL | psnypl_rbk_935  |        NULL |       NULL |
| 45510 |   26565 |           1 | 2054524         |        3484 |       2227 |
| 45511 |   26565 |           2 | 2054525         |        3480 |       2224 |
| 45512 |   26565 |        NULL | 2042250         |        NULL |       NULL |
| 45713 |   26603 |           1 | 2009140         |        NULL |       NULL |
| 45714 |   26603 |           2 | 2009141         |        NULL |       NULL |
| 45715 |   26603 |           3 | 2009142         |        NULL |       NULL |
| 45716 |   26603 |           4 | 2009143         |        NULL |       NULL |
| 45787 |   26621 |        NULL | 2054464         |        NULL |       NULL |
| 45788 |   26621 |        NULL | 2054465         |        NULL |       NULL |
| 45789 |   26621 |        NULL | 2054466         |        NULL |       NULL |
| 45790 |   26621 |           1 | 2042194         |        3451 |       3464 |
| 46187 |   26706 |           1 | 2044567         |        4779 |       7096 |
| 46188 |   26706 |           2 | 2044568         |        6007 |       4482 |
| 46189 |   26706 |        NULL | 2042121         |        NULL |       NULL |
| 47043 |   26858 |        NULL | 2051587         |        NULL |       NULL |
| 47044 |   26858 |           1 | 2042233         |        4998 |       3573 |
| 47251 |   26895 |           1 | 2050761         |        4577 |       6058 |
| 47252 |   26895 |           2 | 2050762         |        5203 |       3481 |
| 47253 |   26895 |        NULL | 2041987         |        NULL |       NULL |
| 47301 |   26906 |        NULL | 2046069         |        NULL |       NULL |
| 47302 |   26906 |           1 | 2046070         |        5535 |       2668 |
| 47303 |   26906 |           2 | 2041902         |        5556 |       2678 |
| 47315 |   26910 |        NULL | 2054411         |        NULL |       NULL |
| 47316 |   26910 |           1 | 2054412         |        6292 |       4347 |
| 47317 |   26910 |           2 | 2042128         |        6277 |       4347 |
| 47599 |   26967 |        NULL | 2042077         |        NULL |       NULL |
| 47608 |   26976 |        NULL | 2042291         |        NULL |       NULL |
| 47609 |   26977 |        NULL | 2042293         |        NULL |       NULL |
| 47610 |   26978 |        NULL | 2042297         |        NULL |       NULL |
| 47611 |   26979 |        NULL | 2042308         |        NULL |       NULL |
| 47616 |   26982 |        NULL | 2042334         |        NULL |       NULL |
| 47620 |   26984 |        NULL | 2042358         |        NULL |       NULL |
| 47622 |   26986 |        NULL | 2042397         |        NULL |       NULL |
| 47633 |   26992 |           1 | 2042428         |        5559 |       3943 |
| 47634 |   26992 |        NULL | 2056991         |        NULL |       NULL |
| 47635 |   26992 |        NULL | 2056992         |        NULL |       NULL |
| 47636 |   26992 |        NULL | 2056993         |        NULL |       NULL |
| 47783 |   27032 |           1 | 3886823         |        4063 |       2412 |
| 47784 |   27032 |           2 | 3886824         |        1440 |       2340 |
| 47785 |   27032 |           3 | 3886825         |        4061 |       2586 |
| 47786 |   27032 |           4 | 3886826         |        4064 |       2554 |
| 47787 |   27032 |           5 | 3883672         |        4078 |       2606 |
| 47795 |   27036 |           1 | 3886847         |        4493 |       2969 |
| 47796 |   27036 |           2 | 3883679         |        4493 |       2969 |
| 47798 |   27038 |           1 | 3886869         |        4868 |       3381 |
| 47800 |   27038 |           2 | 3886870         |        4881 |       3417 |
| 47802 |   27038 |           3 | 3886871         |        4863 |       6736 |
| 47805 |   27038 |           4 | 3886872         |        4871 |       3415 |
| 47806 |   27038 |           5 | 3886873         |        4871 |       3415 |
| 47808 |   27038 |           6 | 3886874         |        4871 |       3415 |
| 47811 |   27038 |           7 | 3883697         |        4868 |       3381 |
| 48185 |   27126 |        NULL | 3883574         |        NULL |       NULL |
| 48239 |   27138 |           1 | 3883597         |        4282 |       2886 |
| 48240 |   27138 |        NULL | 3884482         |        NULL |       NULL |
| 48241 |   27138 |        NULL | 3884483         |        NULL |       NULL |
| 48242 |   27138 |           2 | 3884484         |        4282 |       2886 |
| 48698 |   27275 |        NULL | 2057221         |        NULL |       NULL |
| 48699 |   27276 |        NULL | 2057222         |        NULL |       NULL |
| 48700 |   27277 |        NULL | 2057223         |        NULL |       NULL |
| 48703 |   27279 |        NULL | 2057225         |        NULL |       NULL |
| 48722 |   27286 |        NULL | 2057236         |        NULL |       NULL |
| 48754 |   27298 |        NULL | 2057252         |        NULL |       NULL |
| 48798 |   27319 |        NULL | 2057277         |        NULL |       NULL |
| 48846 |   27336 |        NULL | 2057297         |        NULL |       NULL |
| 48854 |   27341 |        NULL | 2057303         |        NULL |       NULL |
| 48938 |   27370 |        NULL | 2057339         |        NULL |       NULL |
| 48967 |   27382 |        NULL | 2057354         |        5220 |       4055 |
| 49866 |   27703 |        NULL | 2043821         |        NULL |       NULL |
| 50601 |   27891 |           1 | 1696279         |        6414 |       4104 |
| 51096 |   28015 |           1 | 3952610         |        6811 |       3972 |
| 51097 |   28015 |           2 | 3952611         |        6811 |       3950 |
| 51098 |   28015 |           3 | 3952612         |        6796 |       3989 |
| 51099 |   28015 |           4 | 3952613         |        6820 |       3988 |
| 51100 |   28017 |           2 | 3952614         |        4605 |       1902 |
| 51101 |   28017 |           3 | 3952615         |        4609 |       3735 |
| 51102 |   28017 |        NULL | 3952616         |        4608 |       1906 |
| 51103 |   28018 |        NULL | 3952616         |        4608 |       1906 |
| 51114 |   28021 |           1 | 3952622         |        4093 |       5135 |
| 51115 |   28021 |           2 | 3952623         |        3741 |       2505 |
| 51116 |   28021 |           3 | 3952624         |        3725 |       2923 |
| 51117 |   28021 |           4 | 3952625         |        3725 |       3379 |
| 51118 |   28021 |           5 | 3952626         |        3720 |       3763 |
| 51119 |   28021 |           6 | 3952627         |        3720 |       4204 |
| 51120 |   28021 |           7 | 3952628         |        3720 |       4636 |
| 51121 |   28021 |           8 | 3952629         |        4084 |       5097 |
| 51122 |   28021 |        NULL | 3952630         |        NULL |       NULL |
| 51156 |   28026 |           1 | 3952664         |        4858 |       3774 |
| 51157 |   28026 |           2 | 3952665         |        4838 |       3774 |
| 51158 |   28026 |           3 | 3952666         |        4819 |       3762 |
| 51159 |   28026 |        NULL | 3952667         |        NULL |       NULL |
| 51218 |   28044 |        NULL | 3952719         |        4869 |       3351 |
| 51219 |   28046 |           1 | 3952720         |        4304 |       3641 |
| 51221 |   28046 |           2 | 3952721         |        4304 |       3633 |
| 51231 |   28050 |        NULL | 3952726         |        5755 |       4269 |
| 51240 |   28054 |           1 | 3952730         |        5059 |       3366 |
| 51241 |   28054 |           2 | 3952731         |        5048 |       3425 |
| 51244 |   28054 |           3 | 3952732         |        5045 |       3387 |
| 51246 |   28054 |           4 | 3952733         |        5045 |       3387 |
| 51248 |   28056 |           1 | 3952734         |        5045 |       3373 |
| 51250 |   28056 |           2 | 3952735         |        5045 |       3387 |
| 51252 |   28056 |           3 | 3952736         |        5045 |       3387 |
| 51254 |   28056 |           4 | 3952737         |        5045 |       3370 |
| 51255 |   28058 |        NULL | 3952738         |        5786 |       3733 |
| 51530 |   28132 |           1 | 3960531         |        3073 |       1494 |
| 51531 |   28132 |           2 | 3960532         |        3052 |       1169 |
| 51532 |   28132 |           3 | 3960533         |        3043 |       1174 |
| 51533 |   28132 |           4 | 3960534         |        3064 |       2906 |
| 51534 |   28132 |           5 | 3960535         |        1478 |       3052 |
| 51643 |   28168 |           1 | 3960612         |        6235 |       3959 |
| 51644 |   28168 |           2 | 3960613         |        4836 |       6089 |
| 51645 |   28168 |        NULL | 3960614         |        NULL |       NULL |
| 52013 |   28266 |           1 | 3960123         |        2431 |       3258 |
| 52014 |   28266 |           2 | 3960124         |        5207 |       3246 |
| 52015 |   28266 |        NULL | 3960125         |        NULL |       NULL |
| 53232 |   28606 |        NULL | 3968033         |        NULL |       NULL |
| 53233 |   28606 |           1 | 3968031         |        5114 |       3708 |
| 53234 |   28606 |           2 | 3968032         |        5120 |       3677 |
| 53235 |   28606 |           3 | 3953092         |        5113 |       3733 |
| 53236 |   28606 |           4 | 3953093         |        5122 |       3599 |
| 53237 |   28606 |           5 | 3953094         |        5102 |       3620 |
| 53238 |   28606 |           6 | 3953095         |        5095 |       3698 |
| 53239 |   28606 |           7 | 3953096         |        5084 |       3777 |
| 53246 |   28609 |        NULL | 3968034         |        NULL |       NULL |
| 53247 |   28609 |           4 | 3953103         |        4259 |       5635 |
| 53248 |   28609 |           1 | 3953104         |        4267 |       3746 |
| 53249 |   28609 |           2 | 3953105         |        4302 |       3713 |
| 53250 |   28609 |           3 | 3953106         |        4308 |       3757 |
| 53539 |   28685 |           1 | 3963291         |        5320 |       4271 |
| 53540 |   28685 |           2 | 3963292         |        5284 |       3735 |
| 53541 |   28685 |           3 | 3963293         |        5284 |       4241 |
| 53542 |   28685 |           4 | 3963294         |        5279 |       4241 |
| 53543 |   28685 |        NULL | 3963295         |        NULL |       NULL |
| 54086 |   28860 |           1 | 3958153         |        3962 |       2093 |
| 54087 |   28860 |           2 | 3958154         |        3954 |       4127 |
| 54088 |   28860 |           3 | 3958155         |        3940 |       2106 |
